student_id,source,academic_score,age,attendance_percentage,gender,sleep_hours,social_media_hours,study_hours_per_day
11299,productivity,97.9,19,95.56,Other,9.66,3.52,5.4
11300,productivity,85.36,19,41.93,Female,7.52,3.36,8.01
11301,productivity,63.66,28,64.8,Female,3.23,4.18,3.94
11302,productivity,65.31,22,64.72,Male,4.24,4.25,9.44
11303,productivity,56.23,17,56.51,Male,4.97,1.79,7.01
11304,productivity,75.88,20,90.13,Male,9.07,1.2,1.23
11305,productivity,78.4,17,85.88,Male,8.82,1.49,1.53
11306,productivity,49.66,19,90.74,Female,8.53,1.63,8.96
11307,productivity,70.48,25,72.89,Female,6.87,6.57,8.19
11308,productivity,66.71,21,74.76,Male,3.97,7.44,3.64
11309,productivity,91.26,28,79.98,Female,3.92,5.91,5.46
11310,productivity,84.79,21,86.03,Male,3.88,0.33,8.6
11311,productivity,75.78,27,62.0,Male,8.98,4.8,1.48
11312,productivity,73.89,20,87.59,Female,3.99,6.25,1.81
11313,productivity,85.74,19,42.73,Female,8.66,4.17,7.3
11314,productivity,93.47,21,66.63,Male,8.91,0.64,1.28
11315,productivity,64.86,27,43.81,Female,3.74,4.1,3.85
11316,productivity,58.68,20,40.06,Male,9.31,5.1,2.89
11317,productivity,63.55,24,71.42,Male,9.28,4.56,7.72
11318,productivity,77.03,20,40.61,Female,7.47,5.77,0.52
11319,productivity,88.37,27,92.13,Male,6.59,2.14,1.6
11320,productivity,61.78,28,40.17,Male,7.53,5.58,1.44
11321,productivity,54.7,24,74.53,Male,5.83,2.66,3.52
11322,productivity,83.99,22,66.64,Male,7.12,5.7,2.71
11323,productivity,56.82,28,59.25,Male,9.79,3.91,2.67
11324,productivity,83.0,27,75.95,Male,3.79,6.26,4.02
11325,productivity,72.16,21,47.91,Male,4.64,4.02,2.53
11326,productivity,73.27,20,54.21,Female,6.67,2.3,1.51
11327,productivity,73.16,20,89.01,Male,4.81,7.92,6.04
11328,productivity,79.47,28,82.65,Male,9.95,1.94,9.54
11329,productivity,83.84,20,48.38,Male,8.04,3.22,6.27
11330,productivity,80.73,27,74.39,Female,6.04,6.2,7.69
11331,productivity,40.64,29,80.48,Male,9.32,4.14,9.74
11332,productivity,80.27,29,95.27,Female,4.01,5.46,1.96
11333,productivity,92.23,25,69.13,Male,5.02,3.9,4.87
11334,productivity,79.71,20,80.61,Female,9.69,4.88,6.03
11335,productivity,86.03,28,61.26,Male,6.9,4.1,3.56
11336,productivity,62.06,25,77.11,Male,9.44,7.93,6.32
11337,productivity,97.77,29,57.81,Female,9.89,1.66,6.43
11338,productivity,80.99,26,68.58,Female,5.52,7.13,8.5
11339,productivity,53.47,22,77.02,Female,7.04,3.72,8.41
11340,productivity,55.28,26,93.28,Male,8.93,0.2,1.85
11341,productivity,52.92,29,86.68,Male,4.91,7.82,2.1
11342,productivity,67.79,23,91.81,Female,6.13,6.96,2.61
11343,productivity,51.58,28,70.47,Female,4.07,0.59,2.98
11344,productivity,84.67,26,72.39,Female,7.57,3.07,5.86
11345,productivity,40.59,19,59.55,Female,3.03,6.91,3.61
11346,productivity,55.98,24,68.68,Male,6.15,4.05,9.55
11347,productivity,44.07,19,79.11,Male,9.5,7.39,1.62
11348,productivity,60.18,17,66.37,Female,9.28,4.77,2.84
11349,productivity,40.52,29,72.22,Female,8.63,6.48,8.75
11350,productivity,76.94,29,83.97,Female,3.99,3.6,6.05
11351,productivity,61.27,26,70.88,Female,6.64,0.74,5.7
11352,productivity,61.93,28,67.27,Female,8.03,1.82,6.15
11353,productivity,66.64,21,99.1,Female,3.71,1.08,2.9
11354,productivity,91.08,18,44.56,Female,4.03,6.41,7.73
11355,productivity,51.17,26,92.29,Female,3.28,7.39,5.22
11356,productivity,93.99,22,52.12,Male,5.26,1.85,0.9
11357,productivity,94.08,29,73.66,Female,9.14,2.57,2.18
11358,productivity,81.58,26,74.79,Female,6.55,5.92,8.26
11359,productivity,96.59,25,69.44,Male,8.97,3.47,3.78
11360,productivity,43.85,17,54.74,Female,3.59,6.48,7.85
11361,productivity,64.77,29,95.2,Male,3.39,2.55,6.8
11362,productivity,44.9,20,40.26,Female,8.63,4.22,3.36
11363,productivity,40.49,17,98.49,Female,6.48,6.67,1.71
11364,productivity,98.47,17,51.64,Female,6.3,2.8,8.17
11365,productivity,52.97,24,82.81,Female,6.33,5.13,6.61
11366,productivity,48.35,29,59.98,Male,5.67,5.17,3.36
11367,productivity,46.64,27,62.54,Male,9.2,2.82,5.47
11368,productivity,76.06,18,60.09,Female,6.65,5.95,6.31
11369,productivity,71.9,17,62.3,Male,9.82,4.23,0.52
11370,productivity,44.61,27,77.63,Female,8.93,4.75,6.87
11371,productivity,73.62,24,87.05,Male,8.16,3.12,6.73
11372,productivity,59.88,20,48.01,Female,7.45,0.72,1.28
11373,productivity,82.34,19,90.15,Male,8.85,5.59,7.98
11374,productivity,41.5,29,99.16,Female,9.17,2.74,8.34
11375,productivity,56.15,28,82.1,Female,3.93,4.87,3.26
11376,productivity,72.85,20,64.43,Male,5.52,7.26,2.04
11377,productivity,66.89,27,63.45,Female,8.64,6.68,7.02
11378,productivity,62.27,21,94.81,Female,4.55,5.03,1.67
11379,productivity,99.48,17,90.5,Female,7.1,1.82,8.65
11380,productivity,85.44,27,99.51,Male,8.46,4.13,5.06
11381,productivity,72.88,17,84.45,Female,4.57,3.0,9.14
11382,productivity,67.86,19,59.8,Male,5.81,4.73,6.6
11383,productivity,40.42,22,91.18,Male,9.41,5.85,3.21
11384,productivity,87.33,17,60.27,Female,5.49,5.81,4.95
11385,productivity,43.79,27,46.15,Male,7.23,0.46,5.53
11386,productivity,82.58,28,89.03,Female,6.04,2.98,8.24
11387,productivity,91.32,18,76.71,Female,9.14,3.12,8.69
11388,productivity,57.51,28,78.86,Female,5.97,1.5,6.99
11389,productivity,55.73,23,59.1,Male,5.51,3.89,3.29
11390,productivity,92.99,17,40.99,Female,4.21,2.23,5.52
11391,productivity,80.11,29,73.94,Female,5.44,2.78,1.74
11392,productivity,64.46,23,85.78,Female,7.69,4.58,2.69
11393,productivity,49.02,20,93.34,Female,4.23,6.78,3.38
11394,productivity,54.9,26,96.1,Male,7.94,3.43,1.19
11395,productivity,61.08,22,88.01,Female,3.07,4.32,8.91
11396,productivity,44.11,24,66.13,Female,5.57,6.36,1.67
11397,productivity,71.76,25,58.84,Female,6.26,3.44,7.12
11398,productivity,86.07,22,58.94,Female,3.67,3.09,5.3
11399,productivity,80.84,28,71.79,Male,7.79,5.33,8.4
11400,productivity,94.78,27,58.45,Male,3.72,2.17,7.54
11401,productivity,49.79,29,72.34,Female,3.63,0.23,7.72
11402,productivity,82.88,25,84.68,Female,5.58,1.08,4.47
11403,productivity,87.33,20,44.06,Male,8.17,2.2,8.42
11404,productivity,75.93,22,69.41,Female,9.75,6.47,1.4
11405,productivity,58.57,24,79.46,Female,8.43,1.68,4.72
11406,productivity,80.3,25,94.42,Male,6.26,4.97,9.95
11407,productivity,79.41,19,87.29,Other,4.91,2.47,9.51
11408,productivity,71.81,18,77.39,Male,5.11,0.47,1.28
11409,productivity,47.6,22,85.0,Female,4.99,6.66,5.94
11410,productivity,86.27,20,62.82,Female,4.95,7.47,3.5
11411,productivity,71.42,17,45.39,Male,3.48,1.33,7.42
11412,productivity,62.47,24,79.35,Female,4.54,4.08,7.49
11413,productivity,80.51,25,74.22,Male,3.76,2.3,0.5
11414,productivity,95.81,25,90.2,Male,3.05,4.4,8.54
11415,productivity,90.21,18,50.83,Female,5.0,5.62,2.62
11416,productivity,47.97,25,97.98,Female,5.47,7.88,9.68
11417,productivity,69.03,23,92.05,Other,9.49,2.79,9.1
11418,productivity,51.28,21,89.06,Male,9.96,2.04,2.31
11419,productivity,61.44,23,66.75,Male,7.06,5.35,6.55
11420,productivity,46.2,29,59.76,Male,9.31,6.74,3.32
11421,productivity,75.7,25,90.92,Female,7.33,0.22,1.48
11422,productivity,61.19,24,63.57,Female,6.48,0.35,8.8
11423,productivity,75.43,22,71.76,Other,3.3,4.65,2.22
11424,productivity,90.58,29,59.16,Female,3.31,1.04,4.5
11425,productivity,85.71,20,77.11,Female,3.22,5.03,9.28
11426,productivity,65.57,29,78.5,Other,4.05,4.53,1.22
11427,productivity,50.89,17,41.25,Male,3.54,6.41,5.73
11428,productivity,71.87,22,48.54,Male,4.36,6.38,5.94
11429,productivity,66.84,19,79.01,Male,6.63,6.66,7.75
11430,productivity,96.02,22,90.55,Male,6.52,7.47,8.36
11431,productivity,98.28,22,91.3,Female,5.41,4.72,4.53
11432,productivity,95.55,20,56.6,Male,7.66,1.16,7.56
11433,productivity,46.26,18,88.73,Male,5.74,7.32,9.15
11434,productivity,86.19,25,57.41,Male,4.54,7.97,8.92
11435,productivity,57.03,18,75.93,Male,7.85,0.31,5.27
11436,productivity,87.18,19,56.47,Male,9.86,4.82,6.27
11437,productivity,74.44,26,85.64,Male,8.67,2.99,6.89
11438,productivity,47.89,17,97.13,Male,5.9,2.43,8.28
11439,productivity,87.84,23,97.63,Male,5.63,6.15,5.32
11440,productivity,70.83,17,46.28,Female,3.27,2.41,1.56
11441,productivity,62.21,27,95.38,Male,7.6,1.2,4.16
11442,productivity,50.98,25,80.57,Female,4.56,1.94,7.34
11443,productivity,53.26,27,57.36,Female,7.78,4.3,6.43
11444,productivity,78.9,27,74.41,Male,8.32,2.03,7.66
11445,productivity,86.48,17,51.57,Female,9.16,2.8,5.25
11446,productivity,69.16,21,97.24,Male,6.84,4.6,2.16
11447,productivity,46.03,23,83.12,Male,8.81,5.54,1.59
11448,productivity,93.62,19,95.34,Female,8.06,0.56,5.07
11449,productivity,70.44,25,43.75,Female,5.47,3.29,2.45
11450,productivity,41.67,24,91.01,Female,3.75,5.72,9.83
11451,productivity,51.82,29,70.29,Female,4.7,2.62,2.39
11452,productivity,65.18,19,49.69,Male,8.91,6.06,5.88
11453,productivity,89.14,21,42.73,Male,6.74,2.74,0.52
11454,productivity,77.34,23,70.02,Female,7.66,6.07,2.91
11455,productivity,43.48,28,99.96,Female,8.64,7.65,2.96
11456,productivity,81.34,20,79.32,Male,7.67,4.03,7.51
11457,productivity,52.2,21,49.79,Female,8.99,3.86,5.21
11458,productivity,64.3,19,41.56,Male,3.6,3.88,0.61
11459,productivity,42.84,25,67.56,Female,9.33,7.62,4.1
11460,productivity,99.48,26,83.79,Other,8.69,1.27,6.63
11461,productivity,81.95,25,59.82,Female,9.32,5.92,6.55
11462,productivity,59.01,23,44.26,Female,8.12,5.52,1.01
11463,productivity,60.0,26,62.62,Male,4.92,5.06,9.32
11464,productivity,89.35,18,67.97,Male,3.8,5.92,2.85
11465,productivity,74.5,23,73.74,Male,3.91,2.55,8.97
11466,productivity,78.0,23,65.77,Female,6.49,7.42,2.53
11467,productivity,65.7,27,46.55,Female,5.74,7.26,5.89
11468,productivity,79.88,21,46.59,Female,7.58,1.84,4.36
11469,productivity,94.31,25,66.42,Male,6.52,4.11,6.02
11470,productivity,97.18,29,44.12,Female,3.88,2.51,5.23
11471,productivity,46.66,28,60.61,Female,3.02,6.33,0.52
11472,productivity,43.0,27,53.33,Female,3.9,7.2,3.84
11473,productivity,68.11,19,46.08,Male,4.03,4.28,0.61
11474,productivity,72.54,20,58.71,Female,8.04,2.57,6.99
11475,productivity,94.69,17,90.06,Male,5.0,5.16,8.61
11476,productivity,53.49,22,85.24,Female,3.66,1.14,4.15
11477,productivity,61.72,20,59.48,Female,8.29,4.07,5.49
11478,productivity,71.2,17,49.3,Male,9.58,6.07,1.13
11479,productivity,71.82,18,57.77,Male,3.7,2.1,4.16
11480,productivity,40.79,19,83.03,Male,9.74,3.14,1.82
11481,productivity,73.93,25,61.08,Male,9.65,5.23,1.11
11482,productivity,81.4,29,71.05,Female,6.66,7.68,2.13
11483,productivity,69.05,24,97.82,Male,5.07,0.64,8.77
11484,productivity,50.19,23,72.16,Male,3.97,1.24,9.83
11485,productivity,70.95,29,59.9,Female,8.77,1.02,8.85
11486,productivity,63.98,27,40.07,Female,7.23,1.76,9.71
11487,productivity,56.94,28,67.24,Male,7.56,0.48,7.44
11488,productivity,44.24,20,82.49,Female,9.03,2.9,2.02
11489,productivity,83.69,17,61.01,Female,6.11,2.24,5.85
11490,productivity,58.15,24,66.68,Male,5.58,1.58,7.45
11491,productivity,72.62,20,86.51,Female,8.34,2.06,5.38
11492,productivity,76.1,19,92.69,Female,5.08,5.15,5.77
11493,productivity,54.96,25,90.11,Male,5.3,5.51,6.07
11494,productivity,63.4,26,65.74,Female,5.67,7.43,4.94
11495,productivity,74.48,20,57.96,Female,8.99,1.68,3.26
11496,productivity,43.65,20,73.81,Female,8.45,0.81,6.55
11497,productivity,97.2,25,64.23,Female,5.04,0.47,1.01
11498,productivity,86.89,29,47.6,Female,4.01,3.94,2.12
11499,productivity,52.16,28,70.38,Female,5.75,5.17,9.29
11500,productivity,46.52,27,61.43,Female,7.37,1.92,5.14
11501,productivity,53.26,28,53.93,Male,7.73,5.33,8.31
11502,productivity,86.13,18,52.19,Male,4.4,1.5,7.4
11503,productivity,45.24,28,85.08,Male,4.75,1.78,3.55
11504,productivity,58.84,21,72.67,Male,9.51,5.31,8.13
11505,productivity,92.75,20,89.4,Male,5.7,7.64,1.37
11506,productivity,80.57,25,99.78,Female,5.2,7.23,8.81
11507,productivity,94.71,28,96.33,Female,7.87,0.22,6.97
11508,productivity,98.52,21,54.15,Female,6.28,7.85,9.31
11509,productivity,50.16,25,90.37,Female,4.73,2.92,9.01
11510,productivity,88.9,27,74.04,Other,5.87,4.43,4.11
11511,productivity,88.05,25,79.93,Other,4.01,2.76,8.64
11512,productivity,42.89,18,86.46,Female,4.96,6.6,5.85
11513,productivity,57.51,25,47.11,Male,5.93,5.38,1.99
11514,productivity,55.13,19,66.94,Male,6.63,7.02,8.38
11515,productivity,96.07,20,58.49,Female,8.19,1.7,9.13
11516,productivity,80.19,17,92.21,Male,5.69,5.12,1.3
11517,productivity,54.76,17,61.56,Female,6.82,4.25,9.34
11518,productivity,49.32,17,98.51,Male,9.66,4.71,6.21
11519,productivity,62.2,25,52.18,Male,8.73,2.92,0.75
11520,productivity,97.41,27,73.16,Male,4.66,0.05,5.65
11521,productivity,61.39,24,78.75,Female,4.49,5.64,8.07
11522,productivity,96.65,21,80.17,Female,7.64,5.71,5.57
11523,productivity,84.19,21,55.79,Female,7.17,6.96,7.22
11524,productivity,70.1,25,68.0,Male,6.83,7.7,8.86
11525,productivity,51.89,19,40.38,Female,4.08,1.59,8.76
11526,productivity,48.16,19,70.71,Female,5.54,0.54,2.2
11527,productivity,77.14,23,54.73,Female,8.32,6.28,4.56
11528,productivity,52.65,25,98.17,Male,8.07,7.03,1.56
11529,productivity,48.99,22,43.41,Male,4.16,1.37,6.15
11530,productivity,51.13,18,56.05,Male,5.99,0.87,9.57
11531,productivity,94.73,17,97.09,Female,6.1,6.79,2.23
11532,productivity,50.65,18,53.98,Male,6.56,7.82,4.33
11533,productivity,83.47,17,54.39,Male,6.23,3.26,9.56
11534,productivity,63.54,26,68.85,Male,6.51,7.24,7.63
11535,productivity,42.53,26,71.87,Female,8.69,6.17,1.18
11536,productivity,84.2,25,69.61,Female,5.73,2.32,4.57
11537,productivity,97.1,26,74.21,Female,6.86,1.26,9.88
11538,productivity,88.58,28,92.69,Female,7.25,1.56,4.81
11539,productivity,44.53,29,83.52,Male,9.6,4.21,6.48
11540,productivity,93.23,24,61.39,Male,7.58,3.18,7.16
11541,productivity,69.68,23,72.04,Male,3.91,7.67,6.81
11542,productivity,86.42,19,71.09,Male,7.08,3.32,5.43
11543,productivity,93.4,24,54.09,Female,7.63,0.78,1.76
11544,productivity,74.61,18,44.12,Female,3.07,0.96,7.23
11545,productivity,56.23,18,89.05,Female,3.53,7.25,9.37
11546,productivity,69.85,27,95.83,Male,3.13,4.14,9.45
11547,productivity,68.46,26,40.49,Male,3.34,7.56,6.14
11548,productivity,45.86,19,43.74,Male,3.63,7.6,5.18
11549,productivity,91.18,23,43.06,Female,9.7,7.7,3.67
11550,productivity,73.78,17,92.19,Male,4.45,7.37,1.48
11551,productivity,53.78,24,69.32,Male,4.43,7.1,8.89
11552,productivity,59.84,28,69.91,Female,9.0,4.97,1.8
11553,productivity,45.8,23,66.14,Other,8.27,7.61,3.24
11554,productivity,91.29,20,70.67,Male,7.73,6.36,7.53
11555,productivity,80.61,21,45.48,Male,5.95,5.45,7.2
11556,productivity,70.18,26,94.79,Male,3.22,7.15,6.97
11557,productivity,61.71,29,82.59,Female,8.79,6.47,7.55
11558,productivity,51.81,17,96.02,Male,9.03,3.05,5.65
11559,productivity,89.34,20,41.33,Female,6.37,2.24,1.97
11560,productivity,63.12,17,80.46,Female,7.51,1.21,9.98
11561,productivity,70.26,17,88.45,Male,6.34,7.61,8.98
11562,productivity,47.79,26,90.74,Male,5.07,0.69,4.6
11563,productivity,75.86,17,60.59,Male,6.78,6.16,5.54
11564,productivity,40.42,23,58.88,Male,7.82,3.09,4.24
11565,productivity,72.16,23,92.76,Male,4.08,3.73,6.56
11566,productivity,90.25,20,73.31,Female,6.72,0.97,7.45
11567,productivity,48.56,29,72.01,Female,8.43,0.95,2.7
11568,productivity,51.17,28,51.66,Male,6.33,2.81,4.61
11569,productivity,73.53,18,42.84,Female,4.1,5.71,6.58
11570,productivity,84.57,28,81.87,Male,9.09,2.14,9.89
11571,productivity,44.61,19,43.67,Female,7.72,5.57,3.59
11572,productivity,72.85,24,61.18,Female,7.43,7.97,7.58
11573,productivity,42.65,29,92.95,Female,7.56,3.4,3.79
11574,productivity,65.17,24,94.65,Male,4.72,7.48,1.38
11575,productivity,66.71,27,61.24,Female,6.45,0.64,7.82
11576,productivity,67.78,27,64.05,Female,5.28,2.51,6.67
11577,productivity,41.11,22,74.98,Male,8.83,4.79,5.39
11578,productivity,44.43,26,98.94,Female,7.12,1.72,6.91
11579,productivity,89.84,25,67.07,Female,8.02,2.99,8.85
11580,productivity,98.49,27,87.31,Male,7.62,3.61,7.69
11581,productivity,55.82,28,67.21,Male,6.39,5.39,8.65
11582,productivity,79.67,25,46.15,Female,8.63,1.74,3.26
11583,productivity,43.61,20,77.5,Male,7.31,2.82,8.1
11584,productivity,65.75,28,58.71,Male,4.59,7.64,3.92
11585,productivity,59.39,17,75.57,Male,5.04,2.13,0.7
11586,productivity,77.72,17,55.61,Male,8.79,5.88,0.91
11587,productivity,85.97,28,63.03,Male,9.59,6.97,7.44
11588,productivity,51.02,26,70.92,Male,6.84,5.37,3.08
11589,productivity,81.01,21,60.53,Male,5.7,6.31,3.42
11590,productivity,95.92,29,97.18,Female,7.38,7.87,6.41
11591,productivity,87.01,18,73.93,Male,6.38,2.65,7.54
11592,productivity,87.63,22,96.88,Male,8.89,2.07,5.81
11593,productivity,50.33,23,47.79,Male,8.83,3.6,7.21
11594,productivity,91.17,17,60.65,Male,6.19,5.11,9.44
11595,productivity,46.23,22,70.86,Male,8.63,0.86,8.61
11596,productivity,73.58,24,92.97,Male,4.35,0.42,2.79
11597,productivity,57.54,28,66.35,Female,5.62,1.1,9.11
11598,productivity,72.67,21,82.08,Male,3.56,1.34,3.32
11599,productivity,99.37,28,77.07,Male,8.65,0.31,6.78
11600,productivity,89.83,23,40.41,Female,9.83,4.74,8.81
11601,productivity,41.89,26,78.86,Female,7.04,4.64,6.42
11602,productivity,91.32,22,74.63,Female,8.37,3.83,8.16
11603,productivity,89.54,20,59.19,Female,5.81,1.05,9.31
11604,productivity,79.92,23,71.88,Male,6.93,7.57,9.69
11605,productivity,48.99,26,43.52,Other,5.43,5.64,4.4
11606,productivity,75.43,25,44.6,Female,7.88,0.81,9.93
11607,productivity,76.51,26,84.57,Male,4.72,4.61,3.08
11608,productivity,41.27,26,90.91,Female,4.07,0.32,4.89
11609,productivity,54.48,29,71.16,Female,9.29,3.24,7.73
11610,productivity,62.97,23,74.37,Female,9.05,6.47,9.72
11611,productivity,90.11,28,42.19,Female,8.84,4.25,1.0
11612,productivity,58.38,21,59.94,Female,8.75,0.77,9.48
11613,productivity,69.14,23,99.48,Male,8.11,6.77,9.99
11614,productivity,70.91,19,82.99,Male,9.12,0.6,9.14
11615,productivity,67.44,18,51.21,Male,4.47,3.9,1.53
11616,productivity,51.06,27,95.86,Male,9.09,4.11,8.49
11617,productivity,44.32,21,82.6,Other,9.42,6.19,6.58
11618,productivity,46.02,20,83.77,Male,8.01,7.89,0.59
11619,productivity,71.51,21,84.57,Female,7.2,3.19,9.85
11620,productivity,45.47,24,45.05,Male,4.65,5.13,1.93
11621,productivity,75.06,28,80.55,Male,9.06,4.16,4.27
11622,productivity,83.26,20,56.57,Female,7.04,0.64,0.79
11623,productivity,66.04,25,89.24,Male,7.27,6.38,3.44
11624,productivity,43.48,23,71.42,Other,7.25,4.18,5.9
11625,productivity,49.18,26,53.87,Male,9.07,4.85,9.34
11626,productivity,52.82,29,84.4,Male,3.96,2.71,9.91
11627,productivity,45.56,28,57.62,Male,3.43,7.32,4.52
11628,productivity,45.96,23,79.66,Male,4.57,5.5,4.57
11629,productivity,80.15,29,71.36,Male,6.44,2.86,2.02
11630,productivity,40.08,29,70.07,Female,6.29,3.97,5.23
11631,productivity,84.27,24,84.44,Female,6.58,2.45,9.43
11632,productivity,43.96,28,84.48,Male,3.8,5.11,2.07
11633,productivity,52.04,22,74.31,Male,8.55,6.47,3.03
11634,productivity,40.89,24,47.93,Female,5.11,2.74,8.97
11635,productivity,81.0,19,64.57,Male,9.39,6.55,6.45
11636,productivity,98.7,26,98.48,Male,8.88,7.42,3.64
11637,productivity,76.85,26,53.43,Female,3.44,3.16,8.22
11638,productivity,96.11,17,54.51,Female,3.37,1.85,1.54
11639,productivity,51.73,22,54.72,Female,7.4,7.55,8.65
11640,productivity,50.03,17,55.31,Female,3.54,0.44,5.42
11641,productivity,65.23,25,63.71,Male,7.0,3.87,7.69
11642,productivity,59.59,18,95.31,Male,3.55,6.23,5.42
11643,productivity,91.7,27,46.52,Male,6.36,0.37,2.84
11644,productivity,98.9,18,95.55,Female,5.93,5.12,6.59
11645,productivity,42.3,23,53.4,Male,7.14,6.71,1.97
11646,productivity,47.33,18,69.35,Female,5.49,2.38,2.68
11647,productivity,71.99,26,90.37,Female,3.98,2.48,5.72
11648,productivity,61.54,24,84.73,Female,8.89,0.27,4.2
11649,productivity,56.34,22,99.1,Male,5.1,4.41,7.58
11650,productivity,69.55,23,55.22,Male,3.47,0.49,6.04
11651,productivity,98.68,23,55.31,Male,6.5,0.02,4.12
11652,productivity,94.57,22,83.48,Male,9.14,1.02,3.6
11653,productivity,69.36,26,98.75,Male,4.97,3.48,9.18
11654,productivity,83.45,27,99.4,Female,6.16,5.97,0.88
11655,productivity,54.89,25,48.66,Female,5.82,5.4,7.06
11656,productivity,97.95,29,98.67,Female,3.34,2.5,4.22
11657,productivity,41.13,25,42.29,Female,9.08,2.57,4.08
11658,productivity,76.68,23,50.82,Male,8.31,5.26,6.69
11659,productivity,77.04,25,78.46,Male,3.67,5.66,8.58
11660,productivity,53.01,29,67.97,Male,3.93,5.78,7.38
11661,productivity,49.56,26,78.11,Male,3.07,1.27,6.87
11662,productivity,47.49,19,54.73,Female,9.9,0.52,5.21
11663,productivity,47.55,19,70.42,Other,5.91,4.04,4.96
11664,productivity,74.29,17,83.69,Male,9.51,3.19,4.88
11665,productivity,87.67,21,51.0,Male,5.94,7.43,1.88
11666,productivity,91.85,20,96.22,Male,3.73,0.05,5.82
11667,productivity,90.48,18,88.73,Male,5.4,6.47,3.5
11668,productivity,93.65,25,84.94,Female,5.93,7.94,6.37
11669,productivity,88.13,19,81.13,Female,4.24,6.8,5.58
11670,productivity,96.85,24,50.07,Female,3.37,6.52,9.43
11671,productivity,89.86,22,94.49,Female,5.22,0.18,4.63
11672,productivity,66.37,29,72.7,Male,6.78,6.92,6.81
11673,productivity,48.05,21,46.31,Female,4.79,4.67,6.13
11674,productivity,49.61,17,95.73,Female,9.71,5.23,7.0
11675,productivity,71.85,20,78.79,Male,6.37,3.18,3.04
11676,productivity,74.82,19,88.98,Male,3.91,7.55,2.94
11677,productivity,82.1,17,72.78,Female,5.89,4.18,5.82
11678,productivity,75.03,28,90.06,Male,7.95,4.94,8.57
11679,productivity,68.11,21,91.49,Female,6.41,1.67,7.34
11680,productivity,93.12,22,73.68,Male,5.32,4.47,5.14
11681,productivity,51.99,18,68.86,Female,3.74,1.77,2.92
11682,productivity,40.8,19,74.08,Female,6.22,0.92,7.71
11683,productivity,88.31,27,45.25,Female,3.68,4.12,9.3
11684,productivity,81.92,22,94.92,Female,5.6,6.77,2.52
11685,productivity,68.19,20,90.62,Female,3.81,7.02,8.09
11686,productivity,47.0,25,80.88,Female,7.73,7.5,2.14
11687,productivity,82.68,21,77.46,Male,8.41,7.49,9.06
11688,productivity,71.07,20,43.27,Male,4.7,7.75,6.6
